ID,BillingType,Status,Category,DateAdd,MrrTotal,Quantity,ServicesStartDate,ServicesStatus,ServiceName,Price,Locations
6225,recurring,blocked,person,2021-04-22,0,1,2020-09-14,disabled,DIA 20,0,APN - Diamond
6228,recurring,blocked,person,2021-04-23,26000,1,2021-11-01,disabled,FTTH 20,26000,PYAY-CITY-FTTH
6229,recurring,blocked,person,2021-04-23,26000,1,2021-07-01,hidden,FTTH 20,26000,PYAY-CITY-FTTH
6236,recurring,disabled,person,2021-04-23,0,1,2022-03-01,active,FTTH 35,42000,PYAY-CITY-FTTH
6242,recurring,active,person,2021-04-23,20800,1,2021-10-01,active,FTTH 20,26000,PYAY-CITY-FTTH
6243,recurring,disabled,person,2021-04-23,0,1,2020-09-15,stopped,DIA 20,0,Uni - Sanchaung
6244,recurring,active,person,2021-04-23,38571.4285,1,2021-07-01,hidden,FTTH 20,26000,Uni - Pabaedan
6247,recurring,disabled,person,2021-04-23,0,1,2021-07-01,disabled,FTTH 20,26000,PYAY-CITY-FTTH
6248,recurring,disabled,person,2021-04-23,0,1,2021-07-01,active,FTTH 15,26000,PYAY-CITY-FTTH
6249,recurring,disabled,person,2021-04-23,0,1,2022-02-01,hidden,FTTH 20,26000,APN - AYCT
6250,recurring,active,person,2021-04-23,26000,1,2021-07-01,disabled,FTTH 15,26000,APN - The Leaf
6251,recurring,blocked,person,2021-04-23,26000,1,2021-07-01,active,FTTH 20,26000,PYAY-CITY-FTTH
6257,recurring,disabled,person,2021-04-23,0,1,2021-07-01,active,FTTH 20,26000,MIH - Thingangyun
6258,recurring,disabled,person,2021-04-23,0,1,2021-07-01,active,FTTH 20,26000,MIH - Mingalartaungnyunt
6260,recurring,active,person,2021-04-23,26000,1,2021-07-01,active,FTTH 20,26000,MIH - Hlaing
6263,recurring,active,person,2021-04-23,42000,1,2021-10-01,hidden,FTTH 20,26000,APN - Skysuites
6264,recurring,active,person,2021-04-23,26000,1,2021-07-01,hidden,FTTH 20,26000,APN - Skysuites
6267,recurring,disabled,person,2021-04-23,0,1,2021-07-01,hidden,FTTH 15,26000,MIH - Pabaedan
6270,recurring,disabled,person,2021-04-24,0,1,2021-07-01,disabled,FTTH 20,26000,PYAY-CITY-FTTH
6276,recurring,active,person,2021-04-24,36000,1,2020-09-16,hidden,FTTH 15,26000,PYAY-CITY-FTTH
6277,recurring,active,person,2021-04-24,19500,1,2020-09-16,hidden,FTTH 15,26000,PYAY-CITY-FTTH
6278,recurring,active,person,2021-04-24,26000,1,2021-07-01,active,FTTH 20,26000,PYAY-CITY-FTTH
6281,recurring,blocked,person,2021-04-24,26000,1,2020-09-16,hidden,FTTH 15,26000,PYAY-CITY-FTTH
6282,recurring,disabled,person,2021-04-24,0,1,2020-09-16,disabled,FTTH 20,26000,LAOKAI-FTTH
6283,recurring,disabled,person,2021-04-24,0,1,2021-07-01,disabled,FTTH 20,26000,LAOKAI-FTTH
6284,recurring,active,person,2021-04-26,26000,1,2022-02-01,disabled,FTTH 20,26000,PYAY-CITY-FTTH
6285,recurring,active,person,2021-04-26,26000,1,2021-11-01,disabled,FTTH 20,26000,PYAY-CITY-FTTH
6288,recurring,active,person,2021-04-26,26000,1,2021-07-01,active,FTTH 15,26000,Uni - Insein
6290,recurring,active,person,2021-04-26,26000,1,2020-09-16,stopped,LK-BI-Global-20,1500,MIH - Kamayut
6291,recurring,blocked,person,2021-04-26,26000,1,2021-03-18,hidden,FTTH 15,26000,PYAY-CITY-FTTH
6293,recurring,active,person,2021-04-26,26000,1,2020-09-16,hidden,FTTH 20,26000,PYAY-CITY-FTTH
6294,recurring,active,person,2021-04-26,26000,1,2021-07-01,active,FTTH 20,26000,PYAY-CITY-FTTH
6295,recurring,active,person,2021-04-26,26000,1,2020-09-16,hidden,FTTH 20,26000,PYAY-CITY-FTTH
6301,recurring,active,person,2021-04-26,26000,1,2021-07-01,active,FTTH 15,26000,PYAY-CITY-FTTH
6302,recurring,disabled,person,2021-04-26,0,1,2021-07-01,active,FTTH 15,26000,PYAY-CITY-FTTH
6305,recurring,active,person,2021-04-26,26000,1,2021-07-01,disabled,FTTH 20,26000,MIH - Kamayut
6306,recurring,active,person,2021-04-26,26000,1,2020-09-17,stopped,LK-BI-Global-20,1500,PYAY-CITY-FTTH
6307,recurring,active,person,2021-04-26,26000,1,2021-10-01,disabled,FTTH 20,26000,PYAY-CITY-FTTH
6308,recurring,disabled,person,2021-04-26,0,1,2020-09-17,hidden,FTTH 15,26000,PYAY-CITY-FTTH
6310,recurring,active,person,2021-04-26,35000,1,2021-07-01,active,FTTH 20,26000,APN - Twin Centro
6312,recurring,disabled,person,2021-04-26,0,1,2021-11-01,disabled,FTTH 20,26000,APN - AYCT
6314,recurring,disabled,person,2021-04-26,0,1,2021-07-01,disabled,FTTH 35,42000,APN - San Chaung Garden
6318,recurring,disabled,person,2021-04-27,0,1,2022-02-01,disabled,FTTH 20,26000,PYAY-CITY-FTTH
6320,recurring,active,person,2021-04-27,26000,1,2021-07-01,active,FTTH 20,26000,PYAY-CITY-FTTH
6321,recurring,active,person,2021-04-27,26000,1,2020-09-17,hidden,FTTH 15,26000,PYAY-CITY-FTTH
6322,recurring,active,person,2021-04-27,26000,1,2021-07-01,disabled,FTTH 15,26000,PYAY-CITY-FTTH
6324,recurring,active,person,2021-04-27,26000,1,2021-07-01,disabled,FTTH 20,26000,PYAY-CITY-FTTH
6326,recurring,active,person,2021-04-27,26000,1,2021-08-01,hidden,FTTH 20,26000,PYAY-CITY-FTTH
6329,recurring,disabled,person,2021-04-27,0,1,2021-07-01,disabled,FTTH 20,26000,Uni - Tamwe
6332,recurring,active,person,2021-04-27,26000,1,2020-09-18,disabled,LK-BI-Global-50,3250,PYAY-CITY-FTTH
6333,recurring,disabled,person,2021-04-27,0,1,2021-07-01,disabled,FTTH 20,26000,PYAY-CITY-FTTH
6335,recurring,disabled,person,2021-04-27,0,1,2021-07-01,disabled,FTTH 20,26000,PYAY-CITY-FTTH
6338,recurring,blocked,person,2021-04-27,0,1,2020-09-18,hidden,FTTH 15,26000,Uni - Thar Kay Ta
6339,recurring,active,person,2021-04-27,19500,1,2022-02-01,disabled,FTTH 20,26000,MIH - Hlaing
6340,recurring,disabled,person,2021-04-27,0,1,2022-02-01,disabled,FTTH 20,26000,MIH - Hlaing
6342,recurring,disabled,person,2021-04-27,0,1,2020-09-18,hidden,FTTH 15,26000,APN - The Leaf
6343,recurring,disabled,person,2021-04-27,0,1,2021-07-01,active,FTTH 15,26000,PYAY-CITY-FTTH
6351,recurring,disabled,person,2021-04-27,0,1,2020-09-18,hidden,FTTH 15,26000,APN - AYCT
6352,recurring,disabled,person,2021-04-27,0,1,2020-09-20,disabled,LK-BI-Global-20,1500,Uni - Mingalartaungnyunt
6353,recurring,disabled,person,2021-04-27,0,1,2020-09-18,disabled,LK-BI-Global-100,5500,MIH - Kamayut
6354,recurring,active,person,2021-04-27,26000,1,2021-08-01,active,FTTH 15,26000,APN - San Chaung Garden
6355,recurring,disabled,person,2021-04-28,0,1,2021-07-01,hidden,FTTH 15,26000,PYAY-CITY-FTTH
6356,recurring,blocked,person,2021-04-28,26000,1,2021-08-01,active,FTTH 20,26000,PYAY-CITY-FTTH
6357,recurring,active,person,2021-04-28,26000,1,2021-07-01,active,FTTH 20,26000,PYAY-CITY-FTTH
6359,recurring,blocked,person,2021-04-28,26000,1,2021-07-01,disabled,FTTH 15,26000,APN - Aung Zeya Yeik Mon
6363,recurring,blocked,person,2021-04-28,0,1,2021-07-01,disabled,FTTH 20,26000,PYAY-CITY-FTTH
6365,recurring,blocked,person,2021-04-28,26000,1,2021-07-01,active,FTTH 20,26000,PYAY-CITY-FTTH
6366,recurring,active,person,2021-04-28,26000,1,2020-09-19,hidden,FTTH 15,26000,PYAY-CITY-FTTH
6367,recurring,active,person,2021-04-28,26000,1,2021-07-01,active,FTTH 15,26000,PYAY-CITY-FTTH
6371,recurring,disabled,person,2021-04-28,0,1,2020-09-20,stopped,LK-BI-Global-100,5500,MIH - Mingalartaungnyunt
6372,recurring,disabled,person,2021-04-28,0,1,2022-02-01,disabled,FTTH 20,26000,MIH - Kyauktada
6376,recurring,disabled,person,2021-04-28,0,1,2021-07-01,disabled,FTTH 20,26000,MIH - Mayangone
6377,recurring,disabled,person,2021-04-28,0,1,2021-07-01,disabled,FTTH 35,42000,PYAY-CITY-FTTH
6378,recurring,active,person,2021-04-28,26000,1,2020-09-21,hidden,FTTH 15,26000,MIH - Green Inya II
6379,recurring,disabled,person,2021-04-28,0,1,2021-10-01,disabled,FTTH 20,26000,Uni - Thar Kay Ta
6380,recurring,active,person,2021-04-28,35000,1,2021-07-01,disabled,FTTH 20,26000,APN - San Chaung Garden
6382,recurring,blocked,person,2021-04-29,26000,1,2020-09-21,hidden,FTTH 15,26000,PYAY-CITY-FTTH
6383,recurring,active,person,2021-04-29,22285.7142,1,2020-09-21,hidden,FTTH 20,26000,PYAY-CITY-FTTH
6385,recurring,disabled,person,2021-04-28,0,1,2021-07-01,active,FTTH 15,26000,MIH - Thingangyun
6392,recurring,blocked,person,2021-04-29,26000,1,2021-07-01,disabled,FTTH 15,26000,PYAY-CITY-FTTH
6394,recurring,active,person,2021-04-29,42000,1,2020-09-22,hidden,FTTH 15,26000,PYAY-CITY-FTTH
6395,recurring,active,person,2021-04-29,26000,1,2020-09-22,hidden,FTTH 15,26000,Uni - Thar Kay Ta
6402,recurring,active,person,2021-04-29,19500,1,2020-09-22,hidden,FTTH 25,42000,PYAY-CITY-FTTH
6403,recurring,active,person,2021-04-29,22285.7142,1,2020-09-22,hidden,FTTH 15,26000,PYAY-CITY-FTTH
6404,recurring,active,person,2021-04-29,22285.7142,1,2020-09-22,hidden,FTTH 15,26000,PYAY-CITY-FTTH
6405,recurring,active,person,2021-04-29,26000,1,2020-09-24,hidden,FTTH 15,26000,PYAY-CITY-FTTH
6419,recurring,disabled,person,2021-05-01,0,1,2020-09-22,hidden,FTTH 15,26000,LAOKAI-FTTH
6422,recurring,disabled,person,2021-05-02,0,1,2020-09-22,hidden,FTTH 25,42000,LAOKAI-FTTH
6426,recurring,disabled,person,2021-05-02,0,1,2020-09-22,hidden,FTTH 15,26000,LAOKAI-FTTH
6428,recurring,active,person,2021-05-03,26000,1,2020-09-22,hidden,FTTH 15,26000,PYAY-CITY-FTTH
6435,recurring,disabled,person,2021-05-03,0,1,2020-09-22,hidden,FTTH 15,26000,PYAY-CITY-FTTH
6436,recurring,active,person,2021-05-03,26000,1,2021-08-01,active,FTTH 15,26000,PYAY-CITY-FTTH
6440,recurring,active,person,2021-05-03,26000,1,2021-07-01,active,FTTH 15,26000,PYAY-CITY-FTTH
6441,recurring,active,person,2021-05-03,26000,1,2022-02-01,disabled,FTTH 20,26000,PYAY-CITY-FTTH
6442,recurring,active,person,2021-05-03,26000,1,2021-07-01,hidden,FTTH 15,26000,PYAY-CITY-FTTH
6444,recurring,disabled,person,2021-05-03,0,1,2021-07-01,active,FTTH 15,26000,LAOKAI-FTTH
6446,recurring,disabled,person,2021-05-03,0,1,2020-09-22,hidden,FTTH 15,26000,MIH - Hlaing
6448,recurring,active,person,2021-05-03,26000,1,2021-07-01,disabled,FTTH 15,26000,Uni - Thar Kay Ta
6450,recurring,disabled,person,2021-05-03,0,1,2021-07-01,stopped,FTTH 15,26000,MIH - Hlaing
6451,recurring,disabled,person,2021-05-03,0,1,2020-09-22,hidden,FTTH 15,26000,MIH - Kamayut
6452,recurring,active,person,2021-05-04,26000,1,2020-09-22,hidden,FTTH 25,42000,PYAY-CITY-FTTH
6455,recurring,active,person,2021-05-04,22285.7143,1,2020-09-22,hidden,FTTH 15,26000,PYAY-CITY-FTTH
6457,recurring,disabled,person,2021-05-04,0,1,2020-09-22,hidden,FTTH 15,26000,PYAY-CITY-FTTH
6461,recurring,disabled,person,2021-05-04,0,1,2020-09-30,hidden,FTTH 15,26000,MIH - Kyimyintdaing
6468,recurring,active,person,2021-05-04,26000,1,2020-09-22,hidden,FTTH 15,26000,PYAY-CITY-FTTH
6475,recurring,disabled,person,2021-05-04,0,1,2020-09-29,hidden,FTTH 15,26000,APN - Time Square
6477,recurring,active,person,2021-05-04,29000,1,2021-07-01,active,FTTH 15,26000,LAOKAI-DIA
6480,recurring,active,person,2021-05-05,26000,1,2020-09-22,hidden,FTTH 15,26000,PYAY-CITY-FTTH
6485,recurring,disabled,person,2021-05-05,0,1,2021-07-01,active,FTTH 15,26000,LAOKAI-FTTH
6486,recurring,blocked,person,2021-05-05,26000,1,2021-07-01,active,FTTH 15,26000,PYAY-CITY-FTTH
6489,recurring,active,person,2021-05-05,26000,1,2020-09-22,hidden,FTTH 15,26000,APN - The Leaf
6490,recurring,disabled,person,2021-05-05,0,1,2020-09-29,hidden,FTTH 15,26000,Uni - Insein
6492,recurring,blocked,person,2021-05-05,26000,1,2020-09-22,hidden,FTTH 15,26000,PYAY-CITY-FTTH
6495,recurring,disabled,person,2021-05-05,0,1,2020-09-22,hidden,FTTH 15,26000,MIH - Kyimyintdaing
6500,recurring,disabled,person,2021-05-06,0,1,2020-09-22,hidden,FTTH 15,26000,MIH - Kyimyintdaing
6501,recurring,active,person,2021-05-06,26000,1,2020-09-22,hidden,FTTH 15,26000,MIH - Tamwe
6502,recurring,active,person,2021-05-06,26000,1,2020-09-22,hidden,FTTH 15,26000,PYAY-CITY-FTTH
6503,recurring,disabled,person,2021-05-06,0,1,2020-09-24,hidden,FTTH 15,26000,PYAY-CITY-FTTH
6504,recurring,blocked,person,2021-05-06,0,1,2020-09-22,hidden,FTTH 15,26000,APN - AYCT
6506,recurring,blocked,person,2021-05-06,26000,1,2020-09-22,hidden,FTTH 15,26000,PYAY-CITY-FTTH
6510,recurring,active,person,2021-05-06,22285.7142,1,2020-10-01,hidden,FTTH 15,26000,MIH - Hlaing
6512,recurring,disabled,person,2021-05-06,0,1,2020-09-22,hidden,FTTH 15,26000,MIH - Mingalartaungnyunt
6513,recurring,active,person,2021-05-07,22285.7142,1,2020-09-22,hidden,FTTH 15,26000,PYAY-CITY-FTTH
6514,recurring,active,person,2021-05-07,22285.7142,1,2020-09-22,hidden,FTTH 15,26000,PYAY-CITY-FTTH
6515,recurring,blocked,person,2021-05-07,26000,1,2020-09-22,hidden,FTTH 15,26000,PYAY-CITY-FTTH
6516,recurring,active,person,2021-05-07,19500,1,2021-07-01,active,FTTH 15,26000,PYAY-CITY-FTTH
6517,recurring,active,person,2021-05-07,22285.7142,1,2020-09-23,hidden,FTTH 15,26000,PYAY-CITY-FTTH
6518,recurring,active,person,2021-05-07,26000,1,2021-07-01,active,FTTH 15,26000,PYAY-CITY-FTTH
6519,recurring,disabled,person,2021-05-07,0,1,2021-07-01,hidden,FTTH 15,26000,PYAY-CITY-FTTH
6522,recurring,active,person,2021-05-07,19500,1,2021-07-01,hidden,FTTH 15,26000,APN - AYCT
6524,recurring,active,person,2021-05-07,26000,1,2020-09-22,hidden,FTTH 15,26000,PYAY-CITY-FTTH
6525,recurring,active,person,2021-05-07,26000,1,2020-09-22,hidden,FTTH 15,26000,PYAY-CITY-FTTH
6526,recurring,disabled,person,2021-05-07,0,1,2020-09-23,hidden,FTTH 15,26000,Uni - Thar Kay Ta
6529,recurring,active,person,2021-05-08,42000,1,2021-07-01,active,FTTH 15,26000,PYAY-CITY-FTTH
6533,recurring,disabled,person,2021-05-08,0,1,2021-07-01,active,FTTH 15,26000,MIH - Yankin
6535,recurring,blocked,person,2021-05-08,26000,1,2021-07-01,active,FTTH 15,26000,PYAY-CITY-FTTH
6541,recurring,active,person,2021-05-10,33600,1,2021-07-01,active,FTTH 15,26000,APN - Parami Valley
6542,recurring,disabled,person,2021-05-10,0,1,2020-09-22,hidden,FTTH 15,26000,PYAY-CITY-FTTH
6543,recurring,active,person,2021-05-10,19500,1,2020-09-22,hidden,FTTH 15,26000,PYAY-CITY-FTTH
6546,recurring,active,person,2021-05-10,0,1,2020-09-23,hidden,FTTH 15,26000,MIH - Hlaing
6547,recurring,active,person,2021-05-10,19500,1,2020-09-22,hidden,FTTH 15,26000,PYAY-CITY-FTTH
6548,recurring,active,person,2021-05-10,26000,1,2021-07-01,active,FTTH 15,26000,PYAY-CITY-FTTH
6549,recurring,active,person,2021-05-10,26000,1,2021-07-01,active,FTTH 15,26000,APN - AYCT
6550,recurring,active,person,2021-05-10,26000,1,2020-11-21,hidden,FTTH 15,26000,PYAY-CITY-FTTH
6552,recurring,disabled,person,2021-05-11,0,1,2020-09-22,hidden,FTTH 15,26000,PYAY-CITY-FTTH
6553,recurring,active,person,2021-05-11,26000,1,2021-10-01,disabled,FTTH 20,26000,PYAY-CITY-FTTH
6554,recurring,active,person,2021-05-11,26000,1,2021-07-01,active,FTTH 20,26000,APN - San Chaung Garden
6561,recurring,active,person,2021-05-11,22285.7142,1,2021-07-01,active,FTTH 15,26000,APN - Dagonseikkan
6562,recurring,active,person,2021-05-11,26000,1,2020-09-22,hidden,FTTH 15,26000,APN - Dagonseikkan
6564,recurring,active,person,2021-05-11,26000,1,2020-09-22,disabled,LK-BI-Global-20,1500,PYAY-CITY-FTTH
6570,recurring,disabled,person,2021-05-11,0,1,2021-07-01,disabled,FTTH 15,26000,MIH - Kamayut
6579,recurring,active,person,2021-05-12,20125,1,2021-07-01,active,Business 30,109000,PYAY-CITY-FTTH
6580,recurring,active,person,2021-05-12,26000,1,2021-07-01,active,FTTH 15,26000,PYAY-CITY-FTTH
6583,recurring,disabled,person,2021-05-12,0,1,2020-09-22,hidden,FTTH 15,26000,LAOKAI-FTTH
6584,recurring,disabled,person,2021-05-12,0,1,2021-07-01,active,FTTH 15,26000,LAOKAI-FTTH
6589,recurring,disabled,person,2021-05-12,0,1,2022-01-10,hidden,FTTH 20,26000,PYAY-CITY-FTTH
6590,recurring,disabled,person,2021-05-12,0,1,2021-07-01,active,FTTH 15,26000,Uni - Kamayut
6593,recurring,blocked,person,2021-05-12,26000,1,2021-07-01,active,FTTH 15,26000,PYAY-CITY-FTTH
6599,recurring,blocked,person,2021-05-13,26000,1,2020-09-22,hidden,FTTH 15,26000,PYAY-CITY-FTTH
6605,recurring,disabled,person,2021-05-13,0,1,2021-12-06,active,FTTH 15,26000,Uni - Dawpone
6608,recurring,disabled,person,2021-05-13,0,1,2021-07-01,active,FTTH 15,26000,PYAY-CITY-FTTH
6609,recurring,disabled,person,2021-05-13,0,1,2021-07-01,active,FTTH 15,26000,MIH - Thingangyun
6610,recurring,disabled,person,2021-05-13,0,1,2020-09-22,hidden,FTTH 100,119000,PYAY-CITY-FTTH
6612,recurring,blocked,person,2021-05-13,26000,1,2020-09-22,hidden,FTTH 20,26000,PYAY-CITY-FTTH
6614,recurring,disabled,person,2021-05-13,0,1,2020-09-23,disabled,LK-BI-Global-100,5500,PYAY-CITY-FTTH
6618,recurring,active,person,2021-05-13,26000,1,2021-07-01,disabled,FTTH 60,75000,MIH - Kamayut
6621,recurring,blocked,person,2021-05-13,26000,1,2021-10-01,disabled,FTTH 20,26000,MIH - Kamayut
6624,recurring,active,person,2021-05-13,26000,1,2020-09-23,disabled,LK-BI-Global-100,5500,APN - Dagonseikkan
6625,recurring,active,person,2021-05-13,26000,1,2020-09-23,disabled,LK-BI-Global-20,1500,APN - Dagonseikkan
6626,recurring,active,person,2021-05-13,22285.7142,1,2021-07-01,hidden,FTTH 20,26000,PYAY-CITY-FTTH
6627,recurring,disabled,person,2021-05-13,0,1,2021-08-01,disabled,FTTH 20,26000,APN - Dagonseikkan
6631,recurring,disabled,person,2021-05-13,0,1,2020-09-24,hidden,FTTH 20,26000,MIH - Shwe Mya Yar
6632,recurring,blocked,person,2021-05-13,26000,1,2021-10-01,disabled,FTTH 20,26000,MIH - Kamayut
6633,recurring,active,person,2021-05-14,33600,1,2020-09-24,hidden,FTTH 20,26000,APN - The Leaf
6635,recurring,disabled,person,2021-05-14,0,1,2021-07-01,active,FTTH 20,26000,APN - Hlaing
6636,recurring,active,person,2021-05-14,26000,1,2020-09-24,hidden,FTTH 20,26000,APN - Shwe Ohn Pin (2)
6650,recurring,active,person,2021-05-15,26000,1,2021-07-01,disabled,FTTH 15,26000,PYAY-CITY-FTTH
6652,recurring,active,person,2021-05-15,26000,1,2021-07-01,hidden,FTTH 15,26000,Uni - Mayangone
6654,recurring,disabled,person,2021-05-15,0,1,2021-07-01,disabled,FTTH 15,26000,Uni - Kamayut
6660,recurring,disabled,person,2021-05-16,0,1,2021-07-01,hidden,FTTH 15,26000,LAOKAI-FTTH
6661,recurring,active,person,2021-05-16,0,1,2021-07-01,active,FTTH 15,26000,Uni - Thar Kay Ta
6665,recurring,active,person,2021-05-16,26000,1,2021-07-01,active,FTTH 15,26000,MIH - Thingangyun
6666,recurring,disabled,person,2021-05-16,0,1,2021-07-01,active,FTTH 15,26000,LAOKAI-FTTH
6680,recurring,active,person,2021-05-17,26000,1,2021-07-01,hidden,FTTH 15,26000,APN - Dagonseikkan
6681,recurring,blocked,person,2021-05-17,26000,1,2021-07-01,hidden,FTTH 15,26000,APN - Dagonseikkan
6683,recurring,disabled,person,2021-05-17,0,1,2022-05-01,hidden,FTTH 15,26000,PYAY-CITY-FTTH
6684,recurring,disabled,person,2021-05-17,0,1,2021-12-01,disabled,FTTH 20,26000,PYAY-CITY-FTTH
6692,recurring,disabled,person,2021-05-18,0,1,2021-07-01,hidden,FTTH 15,26000,Uni - Insein
6697,recurring,active,person,2021-05-18,0,1,2021-07-01,active,FTTH 15,26000,APN - Yankin
6700,recurring,active,person,2021-05-18,36000,1,2021-07-01,hidden,FTTH 15,26000,APN - AYCT
6702,recurring,blocked,person,2021-05-18,0,1,2021-08-01,disabled,FTTH 20,26000,APN - Hlaing
6704,recurring,active,person,2021-05-18,26000,1,2020-09-26,disabled,LK-BI-Global-50,3250,APN - Hlaing
6705,recurring,active,person,2021-05-18,26000,1,2020-09-26,disabled,LK-BI-Global-50,3250,PYAY-CITY-FTTH
6715,recurring,blocked,person,2021-05-19,26000,1,2021-07-01,hidden,FTTH 15,26000,PYAY-CITY-FTTH
6717,recurring,active,person,2021-05-19,26000,1,2022-08-02,active,Family 30,45000,Uni - Thar Kay Ta
6721,recurring,blocked,person,2021-05-19,26000,1,2020-09-27,hidden,FTTH 25,42000,PYAY-CITY-FTTH
6725,recurring,active,person,2021-05-20,26000,1,2021-10-01,hidden,FTTH 30,42000,Uni - Mayangone
6727,recurring,active,person,2021-05-20,22285.7142,1,2021-07-01,hidden,FTTH 25,42000,PYAY-CITY-FTTH
6729,recurring,active,person,2021-05-20,26000,1,2021-07-01,hidden,FTTH 15,26000,Uni - Hlaing
6731,recurring,disabled,person,2021-05-20,0,1,2021-07-01,hidden,FTTH 25,42000,PYAY-CITY-FTTH
6735,recurring,active,person,2021-05-20,26000,1,2021-07-01,disabled,FTTH 60,75000,Uni - Insein
6736,recurring,active,person,2021-05-20,22285.7142,1,2021-07-01,disabled,FTTH 60,75000,Uni - Insein
6739,recurring,active,person,2021-05-20,26000,1,2021-07-01,disabled,FTTH 60,75000,Uni - Insein
6741,recurring,disabled,person,2021-05-20,0,1,2020-09-27,disabled,LK-BI-Global-20,1500,LAOKAI-FTTH
6742,recurring,disabled,person,2021-05-20,0,1,2020-09-27,stopped,LK-BI-Global-50,3250,LAOKAI-FTTH
6747,recurring,disabled,person,2021-05-21,0,1,2021-07-01,hidden,FTTH 20,26000,MIH - Tamwe
6748,recurring,active,person,2021-05-21,22285.7142,1,2020-09-28,hidden,FTTH 20,26000,PYAY-CITY-FTTH
6757,recurring,active,person,2021-05-21,22285.7142,1,2021-07-01,disabled,FTTH 20,26000,Uni - Mayangone
6760,recurring,blocked,person,2021-05-21,26000,1,2020-09-28,hidden,FTTH 20,26000,PYAY-CITY-FTTH
6764,recurring,disabled,person,2021-05-22,0,1,2020-09-29,hidden,FTTH 15,26000,Uni - Lamadaw
6766,recurring,active,person,2021-05-22,26000,1,2021-07-01,hidden,FTTH 20,26000,Uni - Thar Kay Ta
6767,recurring,disabled,person,2021-05-22,0,1,2021-07-01,active,FTTH 20,26000,MIH - Botataung
6768,recurring,active,person,2021-05-22,26000,1,2021-07-01,active,FTTH 20,26000,MIH - South Oakkala
6769,recurring,disabled,person,2021-05-22,0,1,2021-07-01,disabled,FTTH 20,26000,APN - Maharswe
6771,recurring,blocked,person,2021-05-22,26000,1,2021-11-01,disabled,FTTH 20,26000,PYAY-CITY-FTTH
6773,recurring,disabled,person,2021-05-22,0,1,2021-10-01,disabled,FTTH 20,26000,LAOKAI-FTTH
6774,recurring,disabled,person,2021-05-22,0,1,2020-09-29,hidden,FTTH 15,26000,LAOKAI-FTTH
6776,recurring,disabled,person,2021-05-22,0,1,2021-08-01,active,FTTH 20,26000,LAOKAI-FTTH
6777,recurring,active,person,2021-05-22,26000,1,2021-07-01,active,FTTH 20,26000,PYAY-CITY-FTTH
6780,recurring,disabled,person,2021-05-22,0,1,2021-07-01,active,FTTH 15,26000,PYAY-CITY-FTTH
6789,recurring,blocked,person,2021-05-23,0,1,2021-07-01,hidden,FTTH 20,26000,APN - Shwe Ohn Pin (2)
6791,recurring,disabled,person,2021-05-24,0,1,2021-07-01,active,FTTH 15,26000,PYAY-CITY-FTTH
6793,recurring,active,person,2021-05-24,26000,1,2021-08-01,disabled,FTTH 20,26000,MIH - South Oakkala
6794,recurring,disabled,person,2021-05-24,0,1,2020-09-30,disabled,LK-BI-Global-50,3250,APN - AYCT
6796,recurring,active,person,2021-05-24,19500,1,2021-07-01,active,FTTH 20,26000,PYAY-CITY-FTTH
